date,forecast,forecast_lower,forecast_upper,category,type
2023-12-25,48084.333366583596,28755.0981100889,67465.27120570237,Travel,Forecast
2023-12-26,43506.725200631205,24650.793043331043,62945.87768725458,Travel,Forecast
2023-12-27,46231.050747435576,27167.107498988273,65674.68048660168,Travel,Forecast
2023-12-28,46388.63420723864,28008.086000275696,64718.33351397191,Travel,Forecast
2023-12-29,45683.129977558616,26306.437977377347,63884.03039012695,Travel,Forecast
2023-01-01,15549.885451536078,9936.747071855398,21243.695857237442,Electronics,Actual
2023-01-02,16426.816297712572,10591.567131304131,22326.623564367685,Electronics,Actual
2023-01-03,14816.679321953914,8724.482588191213,20868.838918028992,Electronics,Actual
2023-01-04,16393.81019267334,10024.77559427396,21850.912333665994,Electronics,Actual
2023-01-05,16360.512408643479,10874.6518611536,22191.685849680824,Electronics,Actual
2023-01-06,14821.936166947733,9055.107329459468,20663.841027211765,Electronics,Actual
2023-01-07,15538.054775284438,10024.159437111975,21402.044936104834,Electronics,Actual
2023-01-08,15530.09587795514,10014.765363816812,21191.576192351822,Electronics,Actual
2023-01-09,16405.906895938366,11074.355145416845,22238.655166212342,Electronics,Actual
2023-01-10,14797.81600473988,8916.305843268861,20654.933468606367,Electronics,Actual
2023-01-11,16372.935211143582,10096.934112860992,21959.584603567782,Electronics,Actual
2023-01-12,16339.67603562987,10876.573611746806,22561.53202007976,Electronics,Actual
2023-01-13,14803.055853508144,8815.90114092072,20682.747231792644,Electronics,Actual
2023-01-14,15518.258660506108,9361.274898318954,21959.131211027696,Electronics,Actual
2023-01-15,15510.306300556987,9897.600695930425,21089.880983820527,Electronics,Actual
2023-01-16,16384.99748933025,10366.90829212184,22305.17013943435,Electronics,Actual
2023-01-17,14778.952682427409,9086.216350796842,20786.05997764676,Electronics,Actual
2023-01-18,16352.060224791256,10820.395638130882,22620.243444812706,Electronics,Actual
2023-01-19,16318.839658270199,9938.109774252373,21959.952758131945,Electronics,Actual
2023-01-20,14784.175536573593,9000.733005744794,20568.062095297897,Electronics,Actual
2023-01-21,15498.462542533027,9940.084927056881,21352.07892451601,Electronics,Actual
2023-01-22,15490.51672042007,10097.893835632465,20616.191382073695,Electronics,Actual
2023-01-23,16364.088080308715,10370.180300835238,21658.324042136373,Electronics,Actual
2023-01-24,14760.089358381707,9191.073287106188,20430.32554348365,Electronics,Actual
2023-01-25,16331.185236205149,10811.246715513314,21523.872863383313,Electronics,Actual
2023-01-26,16298.003279000372,10537.450803314194,21924.23270020518,Electronics,Actual
2023-01-27,14765.295218201547,8597.942639499122,20953.14792176245,Electronics,Actual
2023-01-28,15478.666423298748,9809.670063451937,21372.322844484457,Electronics,Actual
2023-01-29,15470.727139295192,9905.356658624,20989.40600739563,Electronics,Actual
2023-01-30,16343.178670524056,10629.93370535123,22117.685572715323,Electronics,Actual
2023-01-31,14741.226033899746,8695.776919363308,20690.48905457108,Electronics,Actual
2023-02-01,16310.310247403095,10217.066550726056,22144.06279801334,Electronics,Actual
2023-02-02,16277.16689948169,10838.057496459163,22191.14073606163,Electronics,Actual
2023-02-03,14746.414899554362,8865.333708718015,20527.73957551312,Electronics,Actual
2023-02-04,15458.870303837184,9663.998212498562,21089.105738643033,Electronics,Actual
2023-02-05,15450.937557974212,9721.2742710408,21089.667736850115,Electronics,Actual
2023-02-06,16322.26926120955,10823.894325804762,22442.31861917884,Electronics,Actual
2023-02-07,14722.3627104521,9130.138106096158,20636.125148500763,Electronics,Actual
2023-02-08,16289.435260436096,10708.557967167011,21908.141298585506,Electronics,Actual
2023-02-09,16256.330522463475,10366.656048015682,22327.837996831764,Electronics,Actual
2023-02-10,14727.534583794091,9029.488832017805,20319.182353461398,Electronics,Actual
2023-02-11,15439.074187992905,9794.0085720992,20957.808800185758,Electronics,Actual
2023-02-12,15431.147980874855,9337.13872898292,20882.56895344913,Electronics,Actual
2023-02-13,16301.359855721326,10883.5413219117,22234.733726848193,Electronics,Actual
2023-02-14,14703.49939003118,8638.617758987197,20253.649361432792,Electronics,Actual
2023-02-15,16268.560276319722,10541.431905365693,21998.079356210455,Electronics,Actual
2023-02-16,16235.494147814361,10403.357118975317,22290.276841673553,Electronics,Actual
2023-02-17,14708.654269745806,9014.273496279433,20261.984685801017,Electronics,Actual
2023-02-18,15419.27807349186,9991.873038768013,21232.81959490968,Electronics,Actual
2023-02-19,15411.358404665873,9289.087359724133,21833.11310852732,Electronics,Actual
2023-02-20,16280.45045132659,10545.825923572262,21901.131594541144,Electronics,Actual
2023-02-21,14684.636070447421,9054.290447204414,20715.913182886747,Electronics,Actual
2023-02-22,16247.685292991058,10351.578660482855,21585.926345223845,Electronics,Actual
2023-02-23,16214.65777235831,10696.28010236775,21948.565683441313,Electronics,Actual
2023-02-24,14689.773953520269,8830.543467118872,20088.709335284377,Electronics,Actual
2023-02-25,15399.48195519533,9692.804911182307,21275.94131093382,Electronics,Actual
2023-02-26,15391.568823142767,9804.364913595222,21377.38523612367,Electronics,Actual
2023-02-27,16259.541039721405,10786.29997267951,21521.473085916998,Electronics,Actual
2023-02-28,14665.7727430586,8818.297625508765,20434.29334106361,Electronics,Actual
2023-03-01,16226.810299582872,10362.184108601192,21683.890131122567,Electronics,Actual
2023-03-02,16193.821388271008,10616.592807774236,21845.14257384353,Electronics,Actual
2023-03-03,14670.89363077877,8707.6166104823,20581.43542816786,Electronics,Actual
2023-03-04,15379.685831382043,9973.186853992702,21373.50022043988,Electronics,Actual
2023-03-05,15371.779237427329,9337.494445322855,21342.04394081346,Electronics,Actual
2023-03-06,16238.631625077565,10840.652094625095,21962.358578600288,Electronics,Actual
2023-03-07,14646.909414178175,9113.175918024861,20706.585135191675,Electronics,Actual
2023-03-08,16205.93530590602,10521.240775370932,21647.736945674395,Electronics,Actual
2023-03-09,16172.98500388006,10304.704062872446,21997.890021910003,Electronics,Actual
2023-03-10,14652.013307707099,8788.694586630794,20793.97087695694,Electronics,Actual
2023-03-11,15359.889707270806,9811.463614359594,21105.523390434177,Electronics,Actual
2023-03-12,15351.989651979618,9431.636105270612,21175.890116865707,Electronics,Actual
2023-03-13,16217.72221130917,10307.67418331388,22046.977971788114,Electronics,Actual
2023-03-14,14628.046086631628,8685.076124171334,20310.041465805647,Electronics,Actual
2023-03-15,16185.060314305434,10343.854000746704,22215.1200111009,Electronics,Actual
2023-03-16,16152.148622139197,10245.014031133493,22093.01093228061,Electronics,Actual
2023-03-17,14633.132987583023,9281.17488741202,20305.830698113823,Electronics,Actual
2023-03-18,15340.093586766458,9592.851222523368,21096.69610073751,Electronics,Actual
2023-03-19,15332.200069619723,9668.134964167455,20953.294498843843,Electronics,Actual
2023-03-20,16196.812800260017,10621.517024252222,21802.515248897747,Electronics,Actual
2023-03-21,14609.182760992348,8636.923951546201,20081.904177734716,Electronics,Actual
2023-03-22,16164.185324202239,10466.25585265309,22096.15661226257,Electronics,Actual
2023-03-23,16131.312241297015,10889.78481170389,21953.472727558004,Electronics,Actual
2023-03-24,14614.25266772977,8830.285098693885,20514.025354816655,Electronics,Actual
2023-03-25,15320.29746597075,9512.689008552044,20974.76448963349,Electronics,Actual
2023-03-26,15312.410486908904,9498.808077092732,21097.585024347754,Electronics,Actual
2023-03-27,16175.903388782015,10757.374507409033,21892.213297962924,Electronics,Actual
2023-03-28,14590.319435016925,8823.197963862352,20339.43277426689,Electronics,Actual
2023-03-29,16143.310333797155,10650.719414255342,22154.437837767648,Electronics,Actual
2023-03-30,16110.475860069017,10554.885949279073,22211.36593085914,Electronics,Actual
2023-03-31,14595.372347428387,8228.085366674457,20603.784270357286,Electronics,Actual
2023-04-01,15300.501344629321,9556.830816115473,20728.751980400393,Electronics,Actual
2023-04-02,15292.620903565388,9699.567079229728,21736.981415735503,Electronics,Actual
2023-04-03,16154.993976545546,10248.9892043007,21726.62387654579,Electronics,Actual
2023-04-04,14571.456108222816,9095.783960985695,19891.185118588637,Electronics,Actual
2023-04-05,16122.435342334722,10728.458288098453,22060.1446088556,Electronics,Actual
2023-04-06,16089.639477927842,10678.478138487348,22212.18051132376,Electronics,Actual
2023-04-07,14576.49202634207,8978.971636131064,20539.255609500797,Electronics,Actual
2023-04-08,15280.705222473152,9491.918436288095,20797.980370190362,Electronics,Actual
2023-04-09,15272.831319430561,9816.625401674146,20877.084278129412,Electronics,Actual
2023-04-10,16134.084563493427,10338.72158124593,21781.865363833553,Electronics,Actual
2023-04-11,14552.59278071723,8689.926730669817,20347.23271510541,Electronics,Actual
2023-04-12,16101.560350100684,10133.294101175723,21689.376891210628,Electronics,Actual
2023-04-13,16068.803094896763,10277.74256047231,22087.19138982702,Electronics,Actual
2023-04-14,14557.611704549816,8896.499421005321,20697.580265042758,Electronics,Actual
2023-04-15,15260.909099704602,9254.108424497268,21168.35943330201,Electronics,Actual
2023-04-16,15253.041734898203,9341.54975432135,21189.75636363146,Electronics,Actual
2023-04-17,16113.175150245319,10204.360300656568,21642.667167895564,Electronics,Actual
2023-04-18,14533.729453230568,9030.207657036099,19892.70147065784,Electronics,Actual
2023-04-19,16080.68535811833,10553.359288917665,22122.116779181357,Electronics,Actual
2023-04-20,16047.96671233153,10255.276976515343,21576.398046594008,Electronics,Actual
2023-04-21,14538.731383277296,9049.472348653802,20653.87025939556,Electronics,Actual
2023-04-22,15241.112977572344,9504.785517729706,21084.45637890874,Electronics,Actual
2023-04-23,15233.252150904202,9217.366448322833,20966.442563422606,Electronics,Actual
2023-04-24,16092.265737471223,10624.597144863292,21856.362633895984,Electronics,Actual
2023-04-25,14514.866119698505,8829.501040068266,20406.479846023754,Electronics,Actual
2023-04-26,16059.810352268287,10140.820166345837,21545.822378112105,Electronics,Actual
2023-04-27,16027.1303087765,9940.842453948486,21716.172372619458,Electronics,Actual
2023-04-28,14519.85103649715,8844.809172598727,20380.496823529316,Electronics,Actual
2023-04-29,15221.316821887274,9279.577440423926,20736.995929169236,Electronics,Actual
2023-04-30,15213.462526673335,9313.931959641886,20450.728854873036,Electronics,Actual
2023-05-01,16071.356275096927,10111.39998095056,21924.931220461338,Electronics,Actual
2023-05-02,14496.002747807826,8268.277227939638,20102.213683261445,Electronics,Actual
2023-05-03,16038.935311050476,10672.448600125805,21800.946400612964,Electronics,Actual
2023-05-04,16006.293874589503,10347.71781360783,21698.539625791956,Electronics,Actual
2023-05-05,14500.970666182824,9067.89732684537,20098.403851212788,Electronics,Actual
2023-05-06,15201.520645978953,9397.009858618401,21033.105507532575,Electronics,Actual
2023-05-07,15193.672886656914,9102.776047982892,20737.213037132686,Electronics,Actual
2023-05-08,16050.4468007295,10056.014095444143,21853.66174036644,Electronics,Actual
2023-05-09,14477.13936293484,8910.531297967605,20263.912523132673,Electronics,Actual
2023-05-10,16018.060253075302,10362.496549940728,21789.108282951147,Electronics,Actual
2023-05-11,15985.457426059014,10842.116969856886,21824.437227747607,Electronics,Actual
2023-05-12,14482.090282745705,8770.141139366815,20257.756163020353,Electronics,Actual
2023-05-13,15181.724456160255,9207.93419594845,21276.210541843477,Electronics,Actual
2023-05-14,15173.883232590872,9347.76454619002,20977.07943462559,Electronics,Actual
2023-05-15,16029.537311370932,10346.61048884429,21638.371881574258,Electronics,Actual
2023-05-16,14458.275964403549,8600.968898669027,20341.032215587245,Electronics,Actual
2023-05-17,15997.185179820506,10181.882094892968,22074.137543053337,Electronics,Actual
2023-05-18,15964.620959740085,10336.672995186063,22026.41983632778,Electronics,Actual
2023-05-19,14463.209885492228,8803.693809465214,20197.387470102098,Electronics,Actual
2023-05-20,15161.92825426899,9107.944376393027,20909.055050829436,Electronics,Actual
2023-05-21,15154.076171218872,9087.858509297219,20956.05471370653,Electronics,Actual
2023-05-22,16008.59105009577,10245.803456772572,21695.25839821707,Electronics,Actual
2023-05-23,14439.362811207677,8791.895940717628,19965.01862593633,Electronics,Actual
2023-05-24,15976.236696542052,10138.034354206673,21605.36872943136,Electronics,Actual
2023-05-25,15943.692903781195,10541.91269166939,21280.917425584947,Electronics,Actual
2023-05-26,14444.229898484798,8653.142972564134,20870.03488542897,Electronics,Actual
2023-05-27,15142.010228561427,9511.44390386234,21313.21981970485,Electronics,Actual
2023-05-28,15134.164723915297,8956.704730660898,20729.628882422858,Electronics,Actual
2023-05-29,15987.552878160634,10030.314564136981,21559.947713090987,Electronics,Actual
2023-05-30,14420.383322780799,8786.941835718282,20086.63423848687,Electronics,Actual
2023-05-31,15955.233153604817,9890.453469694048,21823.34600079323,Electronics,Actual
2023-06-01,15922.728205917298,9965.655366969677,21337.91118989256,Electronics,Actual
2023-06-02,14425.233305879172,8598.88795279438,20143.399535111905,Electronics,Actual
2023-06-03,15122.092193284958,9629.470916830218,20755.6870107888,Electronics,Actual
2023-06-04,15114.253265134532,9544.417919136682,20862.977954791717,Electronics,Actual
2023-06-05,15966.514692074607,9872.970938843106,21565.578604941456,Electronics,Actual
2023-06-06,14401.403823407654,9008.102957018773,19972.269962096703,Electronics,Actual
2023-06-07,15934.229598871363,10627.386392657208,21679.31842398171,Electronics,Actual
2023-06-08,15901.763496591002,9824.083376386783,21618.167987419027,Electronics,Actual
2023-06-09,14406.236703158174,8251.456838584527,20515.8722156593,Electronics,Actual
2023-06-10,15102.174147692102,9675.99362149396,20642.66737499749,Electronics,Actual
2023-06-11,15094.341796332255,9372.362382235171,21185.204268374382,Electronics,Actual
2023-06-12,15945.47649571309,10502.988158858112,22223.25134738682,Electronics,Actual
2023-06-13,14382.424313221174,8488.265080902991,20704.611955931225,Electronics,Actual
2023-06-14,15913.226033878289,10108.118045159152,21388.69185031268,Electronics,Actual
2023-06-15,15880.79877872232,10239.286008011746,21352.959781633166,Electronics,Actual
2023-06-16,14387.240093483986,8543.14959902444,19902.752156067592,Electronics,Actual
2023-06-17,15082.256095617382,8893.45735044735,20830.54429558733,Electronics,Actual
2023-06-18,15074.430321865333,9385.52552366335,21043.232555526178,Electronics,Actual
2023-06-19,15924.438294220467,10221.399417148925,21917.54404588519,Electronics,Actual
2023-06-20,14363.44479918224,8207.692548264364,19865.711384853224,Electronics,Actual
2023-06-21,15892.222463773145,10005.52023091477,22083.552344626296,Electronics,Actual
2023-06-22,15859.834054903551,9995.50453776441,21728.168535738176,Electronics,Actual
2023-06-23,14368.243479182296,8763.651277824038,20095.730531376517,Electronics,Actual
2023-06-24,15062.338039502274,9292.103525464756,20891.04200085563,Electronics,Actual
2023-06-25,15054.500650263371,9204.47773151246,20897.957970477175,Electronics,Actual
2023-06-26,15903.361643298347,10118.339111723057,21789.218492589596,Electronics,Actual
2023-06-27,14344.413256607799,8142.016894897759,20003.24584942333,Electronics,Actual
2023-06-28,15871.14212565379,9864.300427332404,21635.962579113842,Electronics,Actual
2023-06-29,15838.77354961044,10226.790309498814,21666.32049893592,Electronics,Actual
2023-06-30,14349.142717143008,8338.662489171315,20452.58566469753,Electronics,Actual
2023-07-01,15042.292583998285,9219.23761562905,20926.77165006695,Electronics,Actual
2023-07-02,15034.46181525182,9185.695824519991,20656.831492615744,Electronics,Actual
2023-07-03,15882.188872997809,9685.277960109745,21825.83490614097,Electronics,Actual
2023-07-04,14325.312340746596,8731.387591131115,19911.95412400263,Electronics,Actual
2023-07-05,15850.00420558602,9978.781075820401,21622.61485217393,Electronics,Actual
2023-07-06,15817.674722980566,10292.6893128439,21810.815160259746,Electronics,Actual
2023-07-07,14330.02458724747,8295.671693673157,20284.658133137982,Electronics,Actual
2023-07-08,15022.247116023202,9078.567466277233,20482.478296909005,Electronics,Actual
2023-07-09,15014.422965699849,9268.83236492551,20853.478755773023,Electronics,Actual
2023-07-10,15861.016089529849,10768.15650246635,21681.117397299287,Electronics,Actual
2023-07-11,14306.21141499095,8886.470330410268,20322.904602754606,Electronics,Actual
2023-07-12,15828.86627469438,9767.79111522857,21250.062889398007,Electronics,Actual
2023-07-13,15796.5758856816,10072.250379559475,21545.05412169859,Electronics,Actual
2023-07-14,14310.906447796917,8291.43073233956,20242.99147149007,Electronics,Actual
2023-07-15,15002.20163815977,9210.764526532585,20631.8285535905,Electronics,Actual
2023-07-16,14994.384106385683,9559.268529462151,20987.338903955057,Electronics,Actual
2023-07-17,15839.843293684393,10190.856645795557,21638.59491482714,Electronics,Actual
2023-07-18,14287.110476203605,8400.708295864271,19919.10690251063,Electronics,Actual
2023-07-19,15807.728331442586,9922.926369139623,21539.824660682985,Electronics,Actual
2023-07-20,15775.477038101715,10224.672430422432,21680.204353353893,Electronics,Actual
2023-07-21,14291.788300592756,8354.093035112526,20117.19963106293,Electronics,Actual
2023-07-22,14982.156153798718,8885.207951998642,20776.98218861031,Electronics,Actual
2023-07-23,14974.345242197274,9144.139779811669,21387.0190553161,Electronics,Actual
2023-07-24,15818.670494419415,10266.679855164262,21319.7066297272,Electronics,Actual
2023-07-25,14268.009535884867,8409.67922842213,20202.48499473695,Electronics,Actual
2023-07-26,15786.59038616146,10500.496632832765,21750.82249859652,Electronics,Actual
2023-07-27,15754.378188145209,10253.175708427903,21383.383456456908,Electronics,Actual
2023-07-28,14272.670151542245,8901.41428041564,20070.648239956798,Electronics,Actual
2023-07-29,14962.1106677305,9616.428576077287,20847.04248064829,Electronics,Actual
2023-07-30,14954.306376542088,9292.282967586854,20987.999246558815,Electronics,Actual
2023-07-31,15797.497693838708,9974.272033228475,21666.853731211097,Electronics,Actual
2023-08-01,14248.908594598792,8706.45260164659,19722.83756718661,Electronics,Actual
2023-08-02,15765.452440047577,10126.690874315711,21777.367682080916,Electronics,Actual
2023-08-03,15733.279337615602,10011.508847826126,21617.286994184622,Electronics,Actual
2023-08-04,14253.552001881091,8259.281960949993,20386.533446693982,Electronics,Actual
2023-08-05,14942.065181112317,9534.371161621199,20697.114504777666,Electronics,Actual
2023-08-06,14934.267510426624,9135.55988908206,20801.798095628812,Electronics,Actual
2023-08-07,15776.324892252556,10045.25257089571,21246.899446331445,Electronics,Actual
2023-08-08,14229.807651938167,8758.994571434543,20362.56226894733,Electronics,Actual
2023-08-09,15744.314491893889,10223.52198038948,21529.177710623248,Electronics,Actual
2023-08-10,15712.180484519546,9691.207776927553,21400.57936045343,Electronics,Actual
2023-08-11,14234.433849428246,8415.394372801895,19674.501502862477,Electronics,Actual
2023-08-12,14922.019690984265,9130.822733432695,20790.431443704838,Electronics,Actual
2023-08-13,14914.228640219793,9143.290178924795,20501.537328630973,Electronics,Actual
2023-08-14,15755.152086959763,10236.04266188888,21113.72983031034,Electronics,Actual
2023-08-15,14210.706706491672,8752.620646087453,19596.872729683477,Electronics,Actual
2023-08-16,15723.176541270932,9720.375381624748,21356.3423348722,Electronics,Actual
2023-08-17,15691.081629577691,10087.719101390754,21792.592731507226,Electronics,Actual
2023-08-18,14215.315695864128,8433.55017658289,19751.322270803877,Electronics,Actual
2023-08-19,14901.974200274204,9102.442336107233,20931.98492579815,Electronics,Actual
2023-08-20,14894.189770011453,9082.985252888842,20686.818308871843,Electronics,Actual
2023-08-21,15733.979281669046,9921.012359596474,22061.857522303322,Electronics,Actual
2023-08-22,14191.605761045997,8609.709359951925,20283.256270875216,Electronics,Actual
2023-08-23,15702.038590655644,10205.31122482692,21206.74871162403,Electronics,Actual
2023-08-24,15669.982774640042,9763.27502679567,21784.703972004063,Electronics,Actual
2023-08-25,14196.197542292524,8500.05871578904,20000.591665731252,Electronics,Actual
2023-08-26,14881.928709562957,9428.798024457357,21086.048993456956,Electronics,Actual
2023-08-27,14874.150899803792,8663.20480013941,20204.250194260407,Electronics,Actual
2023-08-28,15712.806476378322,9727.560998068446,21677.410003660556,Electronics,Actual
2023-08-29,14172.504815597627,8848.296476091182,20157.462951121757,Electronics,Actual
2023-08-30,15680.900640036525,10356.765941175041,21338.83825111463,Electronics,Actual
2023-08-31,15648.88391970139,9767.368377178129,21542.071900235784,Electronics,Actual
2023-09-01,14177.079388728405,8487.996945423083,20232.332092070526,Electronics,Actual
2023-09-02,14861.883218852887,9150.904594520875,20447.485838196608,Electronics,Actual
2023-09-03,14854.112029597796,9183.016985092445,20345.79397963449,Electronics,Actual
2023-09-04,15691.633671086573,9494.464682862868,21225.03180118957,Electronics,Actual
2023-09-05,14153.403870153825,7922.521127953193,20091.81734429133,Electronics,Actual
2023-09-06,15659.762689417403,9981.71515531753,21199.45508049455,Electronics,Actual
2023-09-07,15627.785064767932,10044.956359619906,21401.616629436703,Electronics,Actual
2023-09-08,14157.961235164279,8395.268121111827,20010.86948209379,Electronics,Actual
2023-09-09,14841.837728140288,9060.191474495612,20672.585748524107,Electronics,Actual
2023-09-10,14834.073159390966,9214.506282931148,20713.52723960047,Electronics,Actual
2023-09-11,15670.46086579946,9957.021442423485,21381.994111134827,Electronics,Actual
2023-09-12,14134.302924705458,7880.47621310063,19327.97683663075,Electronics,Actual
2023-09-13,15638.62473879828,10300.3205617114,21950.74880927661,Electronics,Actual
2023-09-14,15606.686209826092,9424.32518851428,21339.372974238613,Electronics,Actual
2023-09-15,14138.843081596424,8456.309516156518,19749.237710896516,Electronics,Actual
2023-09-16,14821.792237426513,9230.440969054975,19979.132371993106,Electronics,Actual
2023-09-17,14814.034289184134,9070.318467646413,20576.118779148448,Electronics,Actual
2023-09-18,15649.288060506675,9855.430808543935,21538.023636931768,Electronics,Actual
2023-09-19,14115.201979262467,8696.267109026596,19901.698460918768,Electronics,Actual
2023-09-20,15617.486788182969,9673.216783305419,21286.63956022793,Electronics,Actual
2023-09-21,15585.587354888445,9781.176527579008,21040.709071916288,Electronics,Actual
2023-09-22,14119.724928032665,8119.13295984275,20539.16310706423,Electronics,Actual
2023-09-23,14801.746746713923,9358.967738435218,20883.365824920653,Electronics,Actual
2023-09-24,14793.995418977303,8509.3693878949,20690.586560715903,Electronics,Actual
2023-09-25,15628.115255215956,9930.77827781987,21912.469096894663,Electronics,Actual
2023-09-26,14096.1010338141,8476.535332208208,20269.203314770333,Electronics,Actual
2023-09-27,15596.348837559832,9900.694639732841,21673.007052495774,Electronics,Actual
2023-09-28,15564.488499950796,9707.538893227196,21141.038222003295,Electronics,Actual
2023-09-29,14100.6067744611,8677.573638321124,20364.22167093766,Electronics,Actual
2023-09-30,14781.701256006374,9031.953252192687,20541.1305676017,Electronics,Actual
2023-10-01,14773.9565487713,9038.672094156103,20092.838842058256,Electronics,Forecast
2023-10-02,15606.942449924209,10326.536229420293,21408.308593258305,Electronics,Forecast
2023-10-03,14077.000088365743,8382.532665484572,19583.462099681547,Electronics,Forecast
2023-10-04,15575.210886944513,9627.722125984345,20983.81701294061,Electronics,Forecast
2023-10-05,15543.389645013147,9819.258083342991,20896.727965609818,Electronics,Forecast
2023-10-06,14081.488620896966,8140.880624211589,20317.327373395572,Electronics,Forecast
2023-10-07,14761.655765293783,8890.97260296399,20534.72253226009,Electronics,Forecast
2023-10-08,14753.917678562142,9048.152501054004,20271.961323319316,Electronics,Forecast
2023-10-09,15585.769644636046,10168.100134164506,21294.289881550692,Electronics,Forecast
2023-10-10,14057.899142922739,8473.389418352079,20114.059935955553,Electronics,Forecast
2023-10-11,15554.072936321592,9912.085345043748,21537.751747878665,Electronics,Forecast
2023-10-12,15522.290790071329,10078.24920963677,21308.2139019261,Electronics,Forecast
2023-10-13,14062.370467333201,8547.380503632014,19584.6235750502,Electronics,Forecast
2023-10-14,14741.610274581197,8750.285049150629,20620.393197146113,Electronics,Forecast
2023-10-15,14733.87880835614,9227.479039483116,20404.206333608767,Electronics,Forecast
2023-10-16,15564.596839344294,9876.70037551882,21407.56682405084,Electronics,Forecast
2023-10-17,14038.798197474383,8378.950900758255,19544.651072773253,Electronics,Forecast
2023-10-18,15532.934985706266,9763.907335031772,21132.935119447167,Electronics,Forecast
2023-10-19,15501.191935140994,9622.809810939561,21718.883338599666,Electronics,Forecast
2023-10-20,14043.252313769053,8641.80198957352,19437.278065230905,Electronics,Forecast
2023-10-21,14721.564783873633,8845.371126014239,21125.638689114134,Electronics,Forecast
2023-10-22,14713.839938148481,8964.75240809637,20499.974796950402,Electronics,Forecast
2023-10-23,15543.42403405255,9803.823196503246,21475.340562642043,Electronics,Forecast
2023-10-24,14019.697252027887,8249.519858724181,19842.062740372254,Electronics,Forecast
2023-10-25,15511.797035090925,9844.329538067483,21065.78144355075,Electronics,Forecast
2023-10-26,15480.093080199189,9546.588522416701,21404.597467282398,Electronics,Forecast
2023-10-27,14024.134160201209,8320.332962774377,20044.466470009746,Electronics,Forecast
2023-10-28,14701.519293161042,9197.039976580314,20659.92506466551,Electronics,Forecast
2023-10-29,14693.801067942473,9009.496262290426,20663.470398083704,Electronics,Forecast
2023-10-30,15522.251228760808,9923.97431719179,21229.555577317144,Electronics,Forecast
2023-10-31,14000.59630657954,8332.372770223676,19740.124391825,Electronics,Forecast
2023-11-01,15490.659084468016,9480.105173000502,21307.79011634404,Electronics,Forecast
2023-11-02,15458.994225265678,9965.430507972223,21054.053170985062,Electronics,Forecast
2023-11-03,14005.016006633368,8220.469414092893,19831.250723901343,Electronics,Forecast
2023-11-04,14681.47380244729,9247.139498023735,20542.701372285297,Electronics,Forecast
2023-11-05,14673.762197732507,8684.451812634912,20738.6847826256,Electronics,Forecast
2023-11-06,15501.078423470086,10091.05352774022,21188.78581975264,Electronics,Forecast
2023-11-07,13981.495361133857,8031.716034911392,19743.886770532874,Electronics,Forecast
2023-11-08,15469.521133852666,9958.301995780706,21160.926074857416,Electronics,Forecast
2023-11-09,15437.895370327025,9765.615381220548,21352.3442872655,Electronics,Forecast
2023-11-10,13985.897853065531,8083.463069535227,20351.426461847932,Electronics,Forecast
2023-11-11,14661.428311734711,8795.294904558228,20361.26211754384,Electronics,Forecast
2023-11-12,14653.723327526499,8576.181168266658,20344.93221651521,Electronics,Forecast
2023-11-13,15479.905618177327,9570.022838518873,21298.81471411609,Electronics,Forecast
2023-11-14,13962.394415688175,8526.203738825192,19542.815987907794,Electronics,Forecast
2023-11-15,15448.383183229565,9783.559930365273,21103.946524710413,Electronics,Forecast
2023-11-16,15416.796515389364,9583.822987486943,21129.72438048291,Electronics,Forecast
2023-11-17,13966.779699501372,8136.88715072525,20068.467334788762,Electronics,Forecast
2023-11-18,14641.382821024632,8542.639497895527,20138.696741008433,Electronics,Forecast
2023-11-19,14633.684457320489,9032.345007702088,20254.173829168587,Electronics,Forecast
2023-11-20,15458.732812890163,9861.77872793714,21255.468867473683,Electronics,Forecast
2023-11-21,13943.293470242485,8042.972209206782,19516.923843721488,Electronics,Forecast
2023-11-22,15427.245232610447,9337.168310166126,21315.50209399997,Electronics,Forecast
2023-11-23,15395.697660447577,9786.972462152491,21315.43920385469,Electronics,Forecast
2023-11-24,13947.661545929866,8482.133320760033,19790.09525972931,Electronics,Forecast
2023-11-25,14621.337330314549,8796.423654914413,20285.730889428472,Electronics,Forecast
2023-11-26,14613.645587112836,8489.037863924277,20553.80994795983,Electronics,Forecast
2023-11-27,15437.560007598424,9636.946007347917,21026.420270234234,Electronics,Forecast
2023-11-28,13924.192524794147,8467.072408392256,19296.685065864283,Electronics,Forecast
2023-11-29,15406.107281991322,9737.96224944759,21360.103994219324,Electronics,Forecast
2023-11-30,15374.5988055058,9524.673805517272,20894.66835175071,Electronics,Forecast
2023-12-01,13928.543392369753,7970.8561124788375,19322.15523560708,Electronics,Forecast
2023-12-02,14601.291839603302,8981.182714793691,20754.77668434087,Electronics,Forecast
2023-12-03,14593.606716906817,8527.06709348628,20042.73869116616,Electronics,Forecast
2023-12-04,15416.3872023077,9554.034433096693,20559.168865211574,Electronics,Forecast
2023-12-05,13905.091579351105,8238.05089423578,19424.43720779059,Electronics,Forecast
2023-12-06,15384.969331368247,9287.360875536913,20735.39603606257,Electronics,Forecast
2023-12-07,15353.499950572263,9611.020023329835,20833.585577526013,Electronics,Forecast
2023-12-08,13909.425238801921,7984.911465769985,19712.55490387337,Electronics,Forecast
